0.445307,0.196194
0.450019,0.200433
0.450019,0.200433
0.454688,0.204676
0.454688,0.204676
0.459313,0.208924
0.459313,0.208924
0.463897,0.213176
0.463897,0.213176
0.46844,0.217431
0.46844,0.217431
0.472944,0.221691
0.472944,0.221691
0.477409,0.225954
0.477409,0.225954
0.481836,0.230221
0.481836,0.230221
0.486227,0.234492
0.486227,0.234492
0.490582,0.238765
0.490582,0.238765
0.492811,0.240897
0.497117,0.245176
0.497117,0.245176
0.501346,0.249461
0.501346,0.249461
0.503472,0.251603
0.503472,0.251603
0.504597,0.252668
0.504597,0.252668
0.504597,0.252668
0.505002,0.253046
0.50578,0.25384
0.507341,0.25542
0.510454,0.25859
0.516663,0.264949
0.516663,0.264949
0.522764,0.271413
0.522764,0.271413
0.528877,0.277866
0.528877,0.277866
0.534953,0.284354
0.534953,0.284354
0.540993,0.290877
0.540993,0.290877
0.546998,0.297434
0.546998,0.297434
0.552967,0.304024
0.552967,0.304024
0.558901,0.310646
0.558901,0.310646
0.564801,0.317299
0.564801,0.317299
0.570667,0.323983
0.570667,0.323983
0.576499,0.330697
0.576499,0.330697
0.582299,0.337441
0.582299,0.337441
0.588065,0.344213
0.588065,0.344213
0.5938,0.351013
0.5938,0.351013
0.599502,0.357841
0.599502,0.357841
0.605173,0.364696
0.605173,0.364696
0.610813,0.371576
0.610813,0.371576
0.616423,0.378483
0.616423,0.378483
0.622002,0.385414
0.622002,0.385414
0.627551,0.392371
0.627551,0.392371
0.633071,0.399351
0.633071,0.399351
0.638561,0.406355
0.638561,0.406355
0.644023,0.413382
0.644023,0.413382
0.649456,0.420431
0.649456,0.420431
0.654861,0.427503
0.654861,0.427503
0.660239,0.434596
0.660239,0.434596
0.665589,0.441711
0.665589,0.441711
0.670912,0.448846
0.670912,0.448846
0.676208,0.456002
0.676208,0.456002
0.681478,0.463178
0.681478,0.463178
0.686721,0.470373
0.686721,0.470373
0.691939,0.477588
0.691939,0.477588
0.697132,0.484821
0.697132,0.484821
0.702299,0.492073
0.702299,0.492073
0.707442,0.499343
0.707442,0.499343
0.712559,0.506631
0.712559,0.506631
0.717653,0.513936
0.717653,0.513936
0.722723,0.521259
0.722723,0.521259
0.727768,0.528598
0.727768,0.528598
0.732791,0.535954
0.732791,0.535954
0.73779,0.543325
0.73779,0.543325
0.742767,0.550713
0.742767,0.550713
0.74772,0.558116
0.74772,0.558116
0.752652,0.565535
0.752652,0.565535
0.757561,0.572969
0.757561,0.572969
0.762448,0.580417
0.762448,0.580417
0.767314,0.58788
0.767314,0.58788
0.772159,0.595357
0.772159,0.595357
0.776982,0.602848
0.776982,0.602848
0.781784,0.610353
0.781784,0.610353
0.786566,0.617872
0.786566,0.617872
0.791327,0.625404
0.791327,0.625404
0.796068,0.632949
0.796068,0.632949
0.800789,0.640506
0.800789,0.640506
0.805491,0.648077
0.805491,0.648077
0.810173,0.65566
0.810173,0.65566
0.814835,0.663255
0.814835,0.663255
0.819478,0.670862
0.819478,0.670862
0.824103,0.678481
0.824103,0.678481
0.828708,0.686111
0.828708,0.686111
0.833295,0.693753
0.833295,0.693753
0.837864,0.701407
0.837864,0.701407
0.842414,0.709071
0.842414,0.709071
0.846947,0.716746
0.846947,0.716746
0.851462,0.724432
0.851462,0.724432
0.855959,0.732129
0.855959,0.732129
0.860439,0.739836
0.860439,0.739836
0.864902,0.747553
0.864902,0.747553
0.869347,0.755281
0.869347,0.755281
0.873776,0.763018
0.873776,0.763018
0.878188,0.770765
0.878188,0.770765
0.882583,0.778522
0.882583,0.778522
0.886962,0.786288
0.886962,0.786288
0.891325,0.794064
0.891325,0.794064
0.895671,0.801849
0.895671,0.801849
0.900002,0.809643
0.900002,0.809643
0.904317,0.817446
0.904317,0.817446
0.908617,0.825258
0.908617,0.825258
0.912901,0.833078
0.912901,0.833078
0.917169,0.840907
0.917169,0.840907
0.921423,0.848745
0.921423,0.848745
0.925662,0.856591
0.925662,0.856591
0.929885,0.864445
0.929885,0.864445
0.934094,0.872307
0.934094,0.872307
0.938289,0.880177
0.938289,0.880177
0.942468,0.888055
0.942468,0.888055
0.946634,0.895941
0.946634,0.895941
0.950785,0.903835
0.950785,0.903835
0.954923,0.911736
0.954923,0.911736
0.959046,0.919645
0.959046,0.919645
0.961115,0.923595
0.965221,0.931513
0.965221,0.931513
0.965221,0.931513
0.966856,0.934675
0.970123,0.941003
0.970123,0.941003
0.973375,0.947362
0.973375,0.947362
0.976628,0.953719
0.976628,0.953719
0.979875,0.960085
0.979875,0.960085
0.983117,0.966463
0.983117,0.966463
0.986354,0.97285
0.986354,0.97285
0.989585,0.979248
0.989585,0.979248
0.992811,0.985656
0.992811,0.985656
0.996031,0.992073
0.996031,0.992073
0.999249,0.998498
1,0.999997
1,1
1,1
Root found after 371 iterations.
Extremum found at (1,1).
