-4.30719 0.17021 0.3523 
-4.29419 0.160753 0.357035 
-4.28119 0.15118 0.361511 
-4.26819 0.141497 0.365726 
-4.25519 0.131713 0.369676 
-4.24219 0.121833 0.373361 
-4.22919 0.111866 0.376779 
-4.21619 0.10182 0.379927 
-4.20319 0.0917004 0.382804 
-4.19019 0.081516 0.385409 
-4.17719 0.0712739 0.387742 
-4.16419 0.0609815 0.3898 
-4.15119 0.0506461 0.391585 
-4.13819 0.0402752 0.393095 
-4.12519 0.0298762 0.394329 
-4.11219 0.0194563 0.395289 
-4.09919 0.00902287 0.395975 
-4.08619 -0.0014168 0.396386 
-4.07319 -0.0118555 0.396523 
-4.06019 -0.022286 0.396387 
-4.04719 -0.0327013 0.395979 
-4.03419 -0.0430942 0.395301 
-4.02119 -0.0534577 0.394353 
-4.00819 -0.0637849 0.393137 
-3.99519 -0.0740689 0.391655 
-3.98219 -0.0843028 0.389908 
-3.96919 -0.0944801 0.387899 
-3.95619 -0.104594 0.38563 
-3.94319 -0.114638 0.383103 
-3.93019 -0.124606 0.38032 
-3.91719 -0.13449 0.377285 
-3.90419 -0.144286 0.374001 
-3.89119 -0.153987 0.370469 
-3.87819 -0.163586 0.366694 
-3.86519 -0.173078 0.362679 
-3.85219 -0.182457 0.358427 
-3.83919 -0.191718 0.353941 
-3.82619 -0.200854 0.349226 
-3.81319 -0.20986 0.344285 
-3.80019 -0.218731 0.339122 
-3.78719 -0.227461 0.333741 
-3.77419 -0.236046 0.328147 
-3.76119 -0.24448 0.322343 
-3.74819 -0.252759 0.316335 
-3.73519 -0.260878 0.310126 
-3.72219 -0.268832 0.303721 
-3.70919 -0.276617 0.297125 
-3.69619 -0.284228 0.290344 
-3.68319 -0.291662 0.28338 
-3.67019 -0.298915 0.276241 
-3.65719 -0.305982 0.26893 
-3.64419 -0.31286 0.261452 
-3.63119 -0.319546 0.253814 
-3.61819 -0.326035 0.24602 
-3.60519 -0.332325 0.238076 
-3.59219 -0.338412 0.229986 
-3.57919 -0.344294 0.221757 
-3.56619 -0.349968 0.213394 
-3.55319 -0.355431 0.204902 
-3.54019 -0.360681 0.196288 
-3.52719 -0.365714 0.187555 
-3.51419 -0.37053 0.178711 
-3.50119 -0.375126 0.169761 
-3.48819 -0.3795 0.16071 
-3.47519 -0.38365 0.151565 
-3.46219 -0.387574 0.142331 
-3.44919 -0.391272 0.133013 
-3.43619 -0.394742 0.123618 
-3.42319 -0.397983 0.114151 
-3.41019 -0.400993 0.104618 
-3.39719 -0.403773 0.0950243 
-3.38419 -0.40632 0.0853764 
-3.37119 -0.408635 0.0756797 
-3.35819 -0.410718 0.0659398 
-3.34519 -0.412567 0.0561626 
-3.33219 -0.414183 0.0463535 
-3.31919 -0.415566 0.0365184 
-3.30619 -0.416716 0.0266628 
-3.29319 -0.417633 0.0167923 
-3.28019 -0.418317 0.00691243 
-3.26719 -0.41877 -0.00297126 
-3.25419 -0.418991 -0.0128533 
-3.24119 -0.418982 -0.0227283 
-3.22819 -0.418744 -0.0325909 
-3.21519 -0.418277 -0.0424356 
-3.20219 -0.417582 -0.0522574 
-3.18919 -0.416662 -0.0620508 
-3.17619 -0.415517 -0.0718108 
-3.16319 -0.41415 -0.0815323 
-3.15019 -0.41256 -0.0912101 
-3.13719 -0.410752 -0.100839 
-3.12419 -0.408725 -0.110415 
-3.11119 -0.406483 -0.119933 
-3.09819 -0.404027 -0.129387 
-3.08519 -0.401359 -0.138774 
-3.07219 -0.398482 -0.148089 
-3.05919 -0.395398 -0.157326 
-3.04619 -0.39211 -0.166482 
-3.03319 -0.38862 -0.175553 
-3.02019 -0.384931 -0.184534 
-3.00719 -0.381045 -0.19342 
-2.99419 -0.376966 -0.202208 
-2.98119 -0.372696 -0.210894 
-2.96819 -0.368238 -0.219473 
-2.95519 -0.363595 -0.227943 
-2.94219 -0.358771 -0.236298 
-2.92919 -0.353769 -0.244536 
-2.91619 -0.348591 -0.252653 
-2.90319 -0.343242 -0.260646 
-2.89019 -0.337724 -0.268511 
-2.87719 -0.332041 -0.276244 
-2.86419 -0.326197 -0.283843 
-2.85119 -0.320195 -0.291305 
-2.83819 -0.314038 -0.298627 
-2.82519 -0.307731 -0.305805 
-2.81219 -0.301277 -0.312837 
-2.79919 -0.29468 -0.319721 
-2.78619 -0.287943 -0.326453 
-2.77319 -0.281071 -0.333032 
-2.76019 -0.274067 -0.339454 
-2.74719 -0.266936 -0.345719 
-2.73419 -0.25968 -0.351822 
-2.72119 -0.252305 -0.357764 
-2.70819 -0.244813 -0.36354 
-2.69519 -0.237209 -0.36915 
-2.68219 -0.229497 -0.374593 
-2.66919 -0.221682 -0.379865 
-2.65619 -0.213766 -0.384966 
-2.64319 -0.205754 -0.389894 
-2.63019 -0.197651 -0.394648 
-2.61719 -0.189459 -0.399227 
-2.60419 -0.181184 -0.403629 
-2.59119 -0.172829 -0.407853 
-2.57819 -0.164398 -0.411899 
-2.56519 -0.155896 -0.415765 
-2.55219 -0.147326 -0.419452 
-2.53919 -0.138692 -0.422957 
-2.52619 -0.129999 -0.42628 
-2.51319 -0.121251 -0.429422 
-2.50019 -0.112451 -0.432382 
-2.48719 -0.103603 -0.435158 
-2.47419 -0.0947123 -0.437752 
-2.46119 -0.0857816 -0.440163 
-2.44819 -0.0768153 -0.44239 
-2.43519 -0.0678172 -0.444435 
-2.42219 -0.0587911 -0.446297 
-2.40919 -0.049741 -0.447976 
-2.39619 -0.0406707 -0.449473 
-2.38319 -0.0315838 -0.450787 
-2.37019 -0.0224843 -0.45192 
-2.35719 -0.0133757 -0.452872 
-2.34419 -0.00426183 -0.453644 
-2.33119 0.00485376 -0.454236 
-2.31819 0.0139674 -0.454649 
-2.30519 0.0230757 -0.454884 
-2.29219 0.0321749 -0.454942 
-2.27919 0.0412616 -0.454823 
-2.26619 0.0503325 -0.45453 
-2.25319 0.0593841 -0.454062 
-2.24019 0.0684131 -0.453421 
-2.22719 0.0774162 -0.452609 
-2.21419 0.0863902 -0.451626 
-2.20119 0.0953318 -0.450474 
-2.18819 0.104238 -0.449155 
-2.17519 0.113106 -0.44767 
-2.16219 0.121932 -0.44602 
-2.14919 0.130713 -0.444207 
-2.13619 0.139447 -0.442233 
-2.12319 0.148131 -0.440099 
-2.11019 0.156762 -0.437807 
-2.09719 0.165336 -0.435359 
-2.08419 0.173852 -0.432757 
-2.07119 0.182307 -0.430002 
-2.05819 0.190698 -0.427097 
-2.04519 0.199023 -0.424044 
-2.03219 0.207279 -0.420843 
-2.01919 0.215463 -0.417498 
-2.00619 0.223575 -0.414011 
-1.99319 0.23161 -0.410384 
-1.98019 0.239567 -0.406618 
-1.96719 0.247445 -0.402716 
-1.95419 0.25524 -0.39868 
-1.94119 0.26295 -0.394513 
-1.92819 0.270575 -0.390216 
-1.91519 0.278111 -0.385792 
-1.90219 0.285557 -0.381243 
-1.88919 0.292912 -0.376571 
-1.87619 0.300173 -0.371779 
-1.86319 0.307338 -0.36687 
-1.85019 0.314407 -0.361845 
-1.83719 0.321378 -0.356707 
-1.82419 0.328249 -0.351458 
-1.81119 0.335019 -0.3461 
-1.79819 0.341686 -0.340637 
-1.78519 0.348249 -0.33507 
-1.77219 0.354708 -0.329402 
-1.75919 0.36106 -0.323636 
-1.74619 0.367305 -0.317773 
-1.73319 0.373441 -0.311816 
-1.72019 0.379468 -0.305769 
-1.70719 0.385384 -0.299632 
-1.69419 0.39119 -0.293409 
-1.68119 0.396883 -0.287101 
-1.66819 0.402464 -0.280713 
-1.65519 0.407931 -0.274245 
-1.64219 0.413285 -0.2677 
-1.62919 0.418523 -0.261081 
-1.61619 0.423646 -0.25439 
-1.60319 0.428654 -0.24763 
-1.59019 0.433545 -0.240803 
-1.57719 0.43832 -0.23391 
-1.56419 0.442978 -0.226956 
-1.55119 0.447519 -0.219942 
-1.53819 0.451943 -0.212869 
-1.52519 0.456249 -0.205742 
-1.51219 0.460437 -0.198561 
-1.49919 0.464508 -0.19133 
-1.48619 0.468461 -0.184051 
-1.47319 0.472297 -0.176725 
-1.46019 0.476015 -0.169355 
-1.44719 0.479615 -0.161943 
-1.43419 0.483099 -0.154492 
-1.42119 0.486465 -0.147003 
-1.40819 0.489714 -0.139479 
-1.39519 0.492847 -0.131921 
-1.38219 0.495863 -0.124333 
-1.36919 0.498764 -0.116716 
-1.35619 0.501549 -0.109071 
-1.34319 0.50422 -0.101402 
-1.33019 0.506776 -0.0937092 
-1.31719 0.509218 -0.0859956 
-1.30419 0.511546 -0.0782629 
-1.29119 0.513762 -0.070513 
-1.27819 0.515866 -0.0627476 
-1.26519 0.517858 -0.0549688 
-1.25219 0.51974 -0.0471781 
-1.23919 0.521512 -0.0393775 
-1.22619 0.523174 -0.0315686 
-1.21319 0.524728 -0.0237532 
-1.20019 0.526175 -0.0159329 
-1.18719 0.527514 -0.00810934 
-1.17419 0.528748 -0.000284175 
-1.16119 0.529877 0.00754105 
-1.14819 0.530902 0.0153648 
-1.13519 0.531824 0.0231856 
-1.12219 0.532644 0.0310019 
-1.10919 0.533363 0.0388123 
-1.09619 0.533982 0.0466155 
-1.08319 0.534502 0.05441 
-1.07019 0.534924 0.0621946 
-1.05719 0.535249 0.069968 
-1.04419 0.535479 0.0777288 
-1.03119 0.535615 0.0854759 
-1.01819 0.535657 0.0932082 
-1.00519 0.535606 0.100924 
-0.992185 0.535465 0.108623 
-0.979185 0.535234 0.116304 
-0.966185 0.534915 0.123966 
-0.953185 0.534508 0.131607 
-0.940185 0.534015 0.139227 
-0.927185 0.533437 0.146825 
-0.914185 0.532776 0.1544 
-0.901185 0.532032 0.161952 
-0.888185 0.531207 0.169478 
-0.875185 0.530303 0.176979 
-0.862185 0.52932 0.184454 
-0.849185 0.52826 0.191902 
-0.836185 0.527124 0.199323 
-0.823185 0.525913 0.206715 
-0.810185 0.52463 0.214079 
-0.797185 0.523274 0.221413 
-0.784185 0.521849 0.228717 
-0.771185 0.520354 0.235992 
-0.758185 0.518791 0.243235 
-0.745185 0.517161 0.250447 
-0.732185 0.515467 0.257628 
-0.719185 0.513709 0.264777 
-0.706185 0.511888 0.271893 
-0.693185 0.510006 0.278978 
-0.680185 0.508065 0.286029 
-0.667185 0.506065 0.293048 
-0.654185 0.504008 0.300033 
-0.641185 0.501895 0.306986 
-0.628185 0.499728 0.313905 
-0.615185 0.497508 0.320791 
-0.602185 0.495236 0.327643 
-0.589185 0.492914 0.334462 
-0.576185 0.490543 0.341248 
-0.563185 0.488124 0.348001 
-0.550185 0.485658 0.35472 
-0.537185 0.483148 0.361407 
-0.524185 0.480593 0.368061 
-0.511185 0.477996 0.374682 
-0.498185 0.475357 0.38127 
-0.485185 0.472679 0.387827 
-0.472185 0.469962 0.394352 
-0.459185 0.467207 0.400845 
-0.446185 0.464416 0.407308 
-0.433185 0.46159 0.413739 
-0.420185 0.45873 0.420141 
-0.407185 0.455838 0.426512 
-0.394185 0.452914 0.432854 
-0.381185 0.44996 0.439167 
-0.368185 0.446977 0.445452 
-0.355185 0.443967 0.45171 
-0.342185 0.440929 0.45794 
-0.329185 0.437866 0.464143 
-0.316185 0.434779 0.470321 
-0.303185 0.431669 0.476474 
-0.290185 0.428536 0.482602 
-0.277185 0.425382 0.488707 
-0.264185 0.422209 0.494789 
-0.251185 0.419017 0.500848 
-0.238185 0.415806 0.506887 
-0.225185 0.41258 0.512905 
-0.212185 0.409337 0.518903 
-0.199185 0.40608 0.524883 
-0.186185 0.402809 0.530845 
-0.173185 0.399525 0.536791 
-0.160185 0.39623 0.542721 
-0.147185 0.392924 0.548636 
-0.134185 0.389608 0.554537 
-0.121185 0.386283 0.560426 
-0.108185 0.382951 0.566304 
-0.0951853 0.379611 0.572171 
-0.0821853 0.376265 0.578029 
-0.0691853 0.372914 0.583879 
-0.0561853 0.369559 0.589722 
-0.0431853 0.3662 0.595559 
-0.0301853 0.362839 0.601392 
-0.0171853 0.359476 0.607222 
-0.00418531 0.356111 0.61305 
0.00881469 0.352747 0.618878 
0.0218147 0.349383 0.624707 
0.0348147 0.34602 0.630538 
0.0478147 0.342659 0.636373 
0.0608147 0.339301 0.642213 
0.0738147 0.335947 0.648059 
0.0868147 0.332596 0.653914 
0.0998147 0.329251 0.659778 
0.112815 0.325911 0.665653 
0.125815 0.322577 0.671541 
0.138815 0.31925 0.677444 
0.151815 0.315931 0.683362 
0.164815 0.31262 0.689298 
0.177815 0.309317 0.695253 
0.190815 0.306024 0.701228 
0.203815 0.302741 0.707227 
0.216815 0.299468 0.71325 
0.229815 0.296206 0.719299 
0.242815 0.292955 0.725375 
0.255815 0.289717 0.731482 
0.268815 0.286491 0.73762 
0.281815 0.283278 0.743792 
0.294815 0.280079 0.749999 
0.307815 0.276893 0.756244 
0.320815 0.273722 0.762528 
0.333815 0.270566 0.768853 
0.346815 0.267425 0.775222 
0.359815 0.2643 0.781636 
0.372815 0.261191 0.788098 
0.385815 0.258098 0.794609 
0.398815 0.255022 0.801172 
0.411815 0.251963 0.807789 
0.424815 0.248922 0.814462 
0.437815 0.245899 0.821194 
0.450815 0.242894 0.827987 
0.463815 0.239907 0.834842 
0.476815 0.236939 0.841763 
0.489815 0.23399 0.848752 
0.502815 0.231061 0.855812 
0.515815 0.228151 0.862943 
0.528815 0.225261 0.870151 
0.541815 0.222392 0.877435 
0.554815 0.219542 0.884801 
0.567815 0.216714 0.892249 
0.580815 0.213906 0.899783 
0.593815 0.211119 0.907405 
0.606815 0.208353 0.915118 
0.619815 0.205608 0.922925 
0.632815 0.202886 0.930829 
0.645815 0.200184 0.938832 
0.658815 0.197505 0.946938 
0.671815 0.194848 0.955149 
0.684815 0.192212 0.963469 
0.697815 0.189599 0.9719 
0.710815 0.187009 0.980446 
0.723815 0.184441 0.98911 
0.736815 0.181895 0.997894 
0.749815 0.179372 1.0068 
0.762815 0.176872 1.01584 
0.775815 0.174394 1.02501 
0.788815 0.17194 1.03431 
0.801815 0.169508 1.04375 
0.814815 0.1671 1.05333 
0.827815 0.164714 1.06306 
0.840815 0.162351 1.07293 
0.853815 0.160012 1.08296 
0.866815 0.157695 1.09314 
0.879815 0.155402 1.10349 
0.892815 0.153132 1.11399 
0.905815 0.150885 1.12467 
0.918815 0.14866 1.13552 
0.931815 0.14646 1.14654 
0.944815 0.144282 1.15775 
0.957815 0.142127 1.16914 
0.970815 0.139995 1.18072 
0.983815 0.137886 1.19249 
0.996815 0.1358 1.20446 
1.00981 0.133737 1.21663 
1.02281 0.131697 1.22902 
1.03581 0.129679 1.24161 
1.04881 0.127684 1.25442 
1.06181 0.125712 1.26745 
1.07481 0.123763 1.28072 
1.08781 0.121835 1.29421 
1.10081 0.119931 1.30794 
1.11381 0.118048 1.32192 
1.12681 0.116188 1.33614 
1.13981 0.11435 1.35062 
1.15281 0.112534 1.36536 
1.16581 0.11074 1.38036 
1.17881 0.108968 1.39564 
1.19181 0.107217 1.41119 
1.20481 0.105488 1.42703 
1.21781 0.10378 1.44316 
1.23081 0.102094 1.45959 
1.24381 0.100429 1.47632 
1.25681 0.0987855 1.49336 
1.26981 0.0971626 1.51072 
1.28281 0.0955606 1.5284 
1.29581 0.0939794 1.54641 
1.30881 0.0924187 1.56477 
1.32181 0.0908784 1.58346 
1.33481 0.0893585 1.60252 
1.34781 0.0878587 1.62193 
1.36081 0.0863789 1.64171 
1.37381 0.084919 1.66187 
1.38681 0.0834788 1.68242 
1.39981 0.0820582 1.70336 
1.41281 0.0806569 1.7247 
1.42581 0.079275 1.74646 
1.43881 0.0779121 1.76863 
1.45181 0.0765682 1.79124 
1.46481 0.0752431 1.81429 
1.47781 0.0739366 1.83778 
1.49081 0.0726485 1.86173 
1.50381 0.0713788 1.88616 
1.51681 0.0701272 1.91106 
1.52981 0.0688936 1.93645 
1.54281 0.0676778 1.96235 
1.55581 0.0664796 1.98875 
1.56881 0.0652989 2.01568 
1.58181 0.0641356 2.04314 
1.59481 0.0629894 2.07115 
1.60781 0.0618601 2.09971 
1.62081 0.0607477 2.12885 
1.63381 0.0596519 2.15857 
1.64681 0.0585726 2.18889 
1.65981 0.0575095 2.21981 
1.67281 0.0564626 2.25136 
1.68581 0.0554317 2.28355 
1.69881 0.0544166 2.31638 
1.71181 0.0534171 2.34988 
1.72481 0.052433 2.38406 
1.73781 0.0514642 2.41894 
1.75081 0.0505106 2.45452 
1.76381 0.0495718 2.49083 
1.77681 0.0486479 2.52789 
1.78981 0.0477386 2.5657 
1.80281 0.0468437 2.60429 
1.81581 0.0459631 2.64367 
1.82881 0.0450965 2.68387 
1.84181 0.044244 2.72489 
1.85481 0.0434052 2.76676 
1.86781 0.04258 2.8095 
1.88081 0.0417682 2.85313 
1.89381 0.0409697 2.89766 
1.90681 0.0401843 2.94312 
1.91981 0.0394119 2.98953 
1.93281 0.0386523 3.03691 
1.94581 0.0379053 3.08528 
1.95881 0.0371707 3.13467 
1.97181 0.0364485 3.18509 
1.98481 0.0357384 3.23658 
1.99781 0.0350403 3.28915 
2.01081 0.034354 3.34283 
2.02381 0.0336794 3.39765 
2.03681 0.0330164 3.45363 
2.04981 0.0323647 3.5108 
2.06281 0.0317242 3.56918 
2.07581 0.0310947 3.62881 
2.08881 0.0304762 3.68971 
2.10181 0.0298684 3.75192 
2.11481 0.0292712 3.81545 
2.12781 0.0286845 3.88035 
2.14081 0.0281081 3.94665 
2.15381 0.0275419 4.01438 
2.16681 0.0269857 4.08356 
2.17981 0.0264394 4.15424 
2.19281 0.0259028 4.22645 
2.20581 0.0253759 4.30023 
2.21881 0.0248584 4.37561 
2.23181 0.0243502 4.45264 
2.24481 0.0238512 4.53134 
2.25781 0.0233612 4.61176 
2.27081 0.0228802 4.69394 
2.28381 0.0224079 4.77792 
2.29681 0.0219443 4.86375 
2.30981 0.0214892 4.95146 
2.32281 0.0210425 5.04111 
2.33581 0.020604 5.13273 
2.34881 0.0201737 5.22639 
2.36181 0.0197514 5.32211 
2.37481 0.019337 5.41996 
2.38781 0.0189303 5.51999 
2.40081 0.0185313 5.62225 
2.41381 0.0181398 5.72678 
2.42681 0.0177557 5.83365 
2.43981 0.0173789 5.94292 
2.45281 0.0170092 6.05463 
2.46581 0.0166466 6.16886 
2.47881 0.016291 6.28565 
2.49181 0.0159421 6.40508 
2.50481 0.0156 6.52721 
2.51781 0.0152645 6.6521 
2.53081 0.0149354 6.77982 
2.54381 0.0146128 6.91044 
2.55681 0.0142964 7.04403 
2.56981 0.0139863 7.18067 
2.58281 0.0136821 7.32042 
2.59581 0.013384 7.46337 
2.60881 0.0130917 7.6096 
2.62181 0.0128053 7.75918 
2.63481 0.0125244 7.91219 
2.64781 0.0122492 8.06873 
2.66081 0.0119794 8.22889 
2.67381 0.0117151 8.39274 
2.68681 0.011456 8.56038 
2.69981 0.0112021 8.73191 
2.71281 0.0109534 8.90743 
2.72581 0.0107096 9.08703 
2.73881 0.0104708 9.27082 
2.75181 0.0102368 9.45889 
2.76481 0.0100076 9.65137 
2.77781 0.00978311 9.84836 
2.79081 0.00956318 10.05 
2.80381 0.00934776 10.2563 
2.81681 0.00913676 10.4675 
2.82981 0.00893012 10.6837 
2.84281 0.00872775 10.905 
2.85581 0.00852957 11.1316 
2.86881 0.00833551 11.3635 
2.88181 0.00814549 11.6009 
2.89481 0.00795943 11.844 
2.90781 0.00777727 12.0929 
2.92081 0.00759894 12.3477 
2.93381 0.00742435 12.6086 
2.94681 0.00725344 12.8757 
2.95981 0.00708615 13.1493 
2.97281 0.0069224 13.4295 
2.98581 0.00676213 13.7164 
2.99881 0.00660527 14.0102 
3.01181 0.00645176 14.3111 
3.02481 0.00630154 14.6193 
3.03781 0.00615453 14.935 
3.05081 0.00601069 15.2583 
3.06381 0.00586994 15.5896 
3.07681 0.00573223 15.9288 
3.08981 0.00559751 16.2764 
3.10281 0.0054657 16.6325 
3.11581 0.00533677 16.9973 
3.12881 0.00521064 17.371 
3.14181 0.00508727 17.754 
3.15481 0.0049666 18.1463 
3.16781 0.00484858 18.5483 
3.18081 0.00473315 18.9603 
3.19381 0.00462027 19.3825 
3.20681 0.00450988 19.8151 
3.21981 0.00440194 20.2584 
3.23281 0.00429639 20.7128 
3.24581 0.00419319 21.1785 
3.25881 0.00409229 21.6558 
3.27181 0.00399364 22.1451 
3.28481 0.0038972 22.6466 
3.29781 0.00380293 23.1606 
3.31081 0.00371077 23.6876 
3.32381 0.00362069 24.2278 
3.33681 0.00353265 24.7817 
3.34981 0.00344659 25.3495 
3.36281 0.00336249 25.9316 
3.37581 0.0032803 26.5285 
3.38881 0.00319998 27.1406 
3.40181 0.0031215 27.7682 
3.41481 0.0030448 28.4117 
3.42781 0.00296987 29.0717 
3.44081 0.00289665 29.7484 
3.45381 0.00282512 30.4425 
3.46681 0.00275524 31.1544 
3.47981 0.00268698 31.8845 
3.49281 0.00262029 32.6334 
3.50581 0.00255515 33.4015 
3.51881 0.00249153 34.1894 
3.53181 0.00242938 34.9977 
3.54481 0.00236869 35.8268 
3.55781 0.00230941 36.6774 
3.57081 0.00225153 37.5501 
3.58381 0.002195 38.4454 
3.59681 0.0021398 39.364 
3.60981 0.00208591 40.3065 
3.62281 0.00203328 41.2737 
3.63581 0.0019819 42.2661 
3.64881 0.00193174 43.2845 
3.66181 0.00188277 44.3295 
3.67481 0.00183497 45.402 
3.68781 0.0017883 46.5027 
3.70081 0.00174275 47.6324 
3.71381 0.00169829 48.7919 
3.72681 0.00165489 49.982 
3.73981 0.00161254 51.2036 
3.75281 0.00157121 52.4575 
3.76581 0.00153087 53.7448 
3.77881 0.00149151 55.0662 
3.79181 0.0014531 56.4228 
3.80481 0.00141562 57.8155 
3.81781 0.00137905 59.2455 
3.83081 0.00134337 60.7136 
3.84381 0.00130856 62.2211 
3.85681 0.0012746 63.769 
3.86981 0.00124148 65.3585 
3.88281 0.00120916 66.9907 
3.89581 0.00117764 68.6668 
3.90881 0.00114689 70.3882 
3.92181 0.0011169 72.1561 
3.93481 0.00108765 73.9718 
3.94781 0.00105913 75.8367 
3.96081 0.00103131 77.7522 
3.97381 0.00100418 79.7198 
3.98681 0.000977723 81.7409 
3.99981 0.000951927 83.8171 
4.01281 0.000926775 85.9499 
4.02581 0.000902251 88.141 
